30906259,TITLE: Heidelberg Repatriation Hospital - pathology and operating suites [construction] CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1974,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906259,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906259
30906260,TITLE: Heidelberg Repatriation Hospital - pathology and operating suites [construction] CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1974,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906260,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906260
30906261,TITLE: Heidelberg Repatriation Hospital - pathology and operating suites [construction] CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1974,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906261,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906261
30906262,TITLE: Heidelberg Repatriation Hospital - pathology and operating suites [construction] CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1974,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906262,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906262
30906263,TITLE: Heidelberg Repatriation Hospital - pathology and operating suites [construction] CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1974,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906263,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906263
30906264,TITLE: Heidelberg Repatriation Hospital - pathology and operating suites [construction] CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1974,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906264,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906264
30906265,TITLE: Heidelberg Repatriation Hospital - pathology and operating suites [construction] CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1974,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906265,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906265
30906266,TITLE: Brisbane [airport] model CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1974,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906266,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906266
30906267,TITLE: Brisbane [airport] model CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1974,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906267,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906267
30906268,TITLE: Rock samples - laboratories CATEGORY: Photograph FORMAT: colour negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906268,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906268
30906269,TITLE: Amberley RAAF F111c buildings - staff training building CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906269,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906269
30906270,TITLE: Amberley RAAF F111c buildings - staff training building CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906270,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906270
30906271,TITLE: Amberley RAAF F111c buildings - engine workshop CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906271,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906271
30906272,TITLE: Amberley RAAF F111c buildings - GSE [ground support equipment] and engine workshop CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906272,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906272
30906273,TITLE: Amberley RAAF F111c buildings - safety equipment building (parachute) CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906273,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906273
30906274,TITLE: Amberley RAAF F111c buildings - safety equipment building - parachute CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906274,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906274
30906275,TITLE: Amberley RAAF F111c buildings - base operations and communications CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906275,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906275
30906276,TITLE: Amberley RAAF F111c buildings - base operations and communications CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906276,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906276
30906277,TITLE: Amberley RAAF F111c buildings - fuel farm CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906277,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906277
30906278,TITLE: Amberley RAAF F111c buildings - fuel quality control and workshop CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906278,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906278
30906279,TITLE: Amberley RAAF F111c buildings - fuel quality control and workshop CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906279,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906279
30906280,TITLE: Amberley RAAF F111c buildings - base squadron central store CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906280,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906280
30906281,TITLE: Amberley RAAF F111c buildings - avionics building and hangar CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906281,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906281
30906282,TITLE: Amberley RAAF F111c buildings - base squadron central store CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906282,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906282
30906283,TITLE: Amberley RAAF F111c buildings - staff training building CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906283,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906283
30906284,TITLE: Amberley RAAF F111c buildings - hangar CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906284,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906284
30906285,TITLE: Amberley RAAF F111c buildings - hangar CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906285,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906285
30906286,TITLE: Amberley RAAF F111c buildings - hangar CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906286,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906286
30906287,TITLE: Amberley RAAF F111c buildings - hangar CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906287,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906287
30906288,TITLE: Amberley RAAF F111c buildings - ATC [air traffic control] building CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906288,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906288
30906289,TITLE: Amberley RAAF F111c buildings - run-up revetments CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906289,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906289
30906290,TITLE: Amberley RAAF F111c buildings - test house CATEGORY: Photograph FORMAT: b&w print STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906290,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906290
30906291,TITLE: Amberley RAAF F111c buildings - 3 AD paint shop CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906291,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906291
30906292,TITLE: Amberley RAAF F111c buildings - 3 AD paint shop CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906292,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906292
30906293,TITLE: Burnett River lighthouse CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906293,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906293
30906294,TITLE: Burnett River lighthouse CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906294,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906294
30906295,TITLE: Burnett River lighthouse CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906295,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906295
30906296,TITLE: Burnett River lighthouse CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906296,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906296
30906297,TITLE: Burnett River lighthouse CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906297,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906297
30906298,TITLE: Burnett River lighthouse - old CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906298,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906298
30906299,TITLE: Burnett River lighthouse - old CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906299,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906299
30906301,TITLE: Frenchville Telephone Exchange (Rockhampton - Queensland) CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906301,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906301
30906302,TITLE: Frenchville Telephone Exchange (Rockhampton - Queensland) CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906302,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906302
30906303,TITLE: Mackay Post Office CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906303,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906303
30906304,TITLE: Mackay Post Office CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906304,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906304
30906305,TITLE: Mackay Post Office CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906305,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906305
30906306,TITLE: Mackay Post Office CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906306,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906306
30906307,TITLE: Mackay Post Office CATEGORY: Photograph FORMAT: b&w negative STATUS: Preservation material,1957,VIC,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IM2&S=1&Number=30906307,http://recordsearch.naa.gov.au/scripts/autosearch.asp?O=IMS2&S=1&Number=30906307
